event_id,ts,college_id,student_id,event_type,company,ctc_lpa,branch
COL-JP03-INT-000331,2026-06-16 00:47:37,COL-JP03,COL-JP03-S0251,interview_completed,Quillhouse Media,,CSE
COL-BH04-INT-000232,2026-06-16 01:46:00,COL-BH04,COL-BH04-S0016,interview_completed,Sundeck Logistics,,Civil
COL-PN02-OFF-000574,2026-06-16 02:09:03,COL-PN02,COL-PN02-S0246,offer_extended,Tarna Systems,12.2,ECE
COL-BH04-OFF-000259,2026-06-16 02:57:02,COL-BH04,COL-BH04-S0172,offer_extended,Sundeck Logistics,9.2,IT
COL-JP03-OFF-000380,2026-06-16 03:49:10,COL-JP03,COL-JP03-S0252,offer_extended,Brightloom Analytics,5.9,Mech
COL-JP03-INT-000233,2026-06-16 04:46:14,COL-JP03,COL-JP03-S0119,interview_scheduled,Brightloom Analytics,,IT
COL-PN02-APP-000004,2026-06-16 06:56:06,COL-PN02,COL-PN02-S0233,application_submitted,,,Civil
COL-PN02-INT-000383,2026-06-16 07:19:30,COL-PN02,COL-PN02-S0099,interview_scheduled,Quillhouse Media,,CSE
COL-DL01-APP-000047,2026-06-16 08:42:13,COL-DL01,COL-DL01-S0323,application_submitted,,,Civil
COL-BH04-APP-000045,2026-06-16 09:21:20,COL-BH04,COL-BH04-S0129,application_submitted,,,Mech
COL-KN05-APP-000009,2026-06-16 09:52:52,COL-KN05,COL-KN05-S0082,application_submitted,,,Mech
COL-PN02-APP-000086,2026-06-16 10:57:50,COL-PN02,COL-PN02-S0282,application_submitted,,,Civil
COL-BH04-INT-000164,2026-06-16 12:40:37,COL-BH04,COL-BH04-S0048,interview_scheduled,Sundeck Logistics,,ECE
COL-DL01-INT-000435,2026-06-16 13:00:39,COL-DL01,COL-DL01-S0255,interview_scheduled,Paperlane HR Tech,,CSE
COL-DL01-PLA-000752,2026-06-16 13:02:55,COL-DL01,COL-DL01-S0040,placement_confirmed,Voltbase,12.8,Mech
COL-PN02-OFF-000545,2026-06-16 14:31:22,COL-PN02,COL-PN02-S0103,offer_extended,Kelvin Manufacturing,11.1,Mech
COL-DL01-OFF-000706,2026-06-16 15:36:13,COL-DL01,COL-DL01-S0186,offer_extended,Argento Fintech,6.9,ECE
COL-PN02-APP-000129,2026-06-16 16:15:09,COL-PN02,COL-PN02-S0232,application_submitted,,,Mech
COL-DL01-APP-000168,2026-06-16 16:31:44,COL-DL01,COL-DL01-S0197,application_submitted,,,Mech
COL-DL01-INT-000323,2026-06-16 17:23:20,COL-DL01,COL-DL01-S0106,interview_scheduled,Brightloom Analytics,,ECE
COL-BH04-OFF-000262,2026-06-16 18:23:40,COL-BH04,COL-BH04-S0017,offer_extended,Sundeck Logistics,12.1,ECE
COL-PN02-APP-000242,2026-06-16 19:02:17,COL-PN02,COL-PN02-S0270,application_submitted,,,ECE
COL-PN02-APP-000247,2026-06-16 19:52:13,COL-PN02,COL-PN02-S0320,application_submitted,,,CSE
COL-JP03-INT-000199,2026-06-16 20:16:32,COL-JP03,COL-JP03-S0041,interview_scheduled,Brightloom Analytics,,Civil
COL-JP03-INT-000235,2026-06-16 20:23:50,COL-JP03,COL-JP03-S0050,interview_scheduled,Argento Fintech,,Mech
COL-DL01-PLA-000741,2026-06-16 20:48:45,COL-DL01,COL-DL01-S0316,placement_confirmed,Ferrolytics,12.4,ECE
COL-DL01-OFF-000672,2026-06-16 20:49:48,COL-DL01,COL-DL01-S0289,offer_extended,Quillhouse Media,4.0,Mech
COL-JP03-INT-000254,2026-06-16 21:13:31,COL-JP03,COL-JP03-S0259,interview_scheduled,Brightloom Analytics,,Mech
COL-DL01-APP-000160,2026-06-16 21:24:12,COL-DL01,COL-DL01-S0129,application_submitted,,,Civil
COL-PN02-APP-000169,2026-06-16 21:27:16,COL-PN02,COL-PN02-S0349,application_submitted,,,IT
COL-DL01-PLA-000761,2026-06-16 21:34:11,COL-DL01,COL-DL01-S0152,placement_confirmed,Voltbase,13.0,IT
COL-KN05-APP-000070,2026-06-16 22:23:56,COL-KN05,COL-KN05-S0061,application_submitted,,,CSE
COL-JP03-INT-000345,2026-06-16 22:46:12,COL-JP03,COL-JP03-S0199,interview_completed,Kelvin Manufacturing,,IT
COL-DL01-INT-000525,2026-06-16 23:06:08,COL-DL01,COL-DL01-S0355,interview_completed,Tarna Systems,,Mech
COL-PN02-INT-000347,2026-06-16 23:52:20,COL-PN02,COL-PN02-S0060,interview_scheduled,Quillhouse Media,,CSE
COL-DL01-APP-000166,2026-06-17 00:01:09,COL-DL01,COL-DL01-S0402,application_submitted,,,Civil
COL-DL01-INT-000516,2026-06-17 00:34:31,COL-DL01,COL-DL01-S0399,interview_completed,Paperlane HR Tech,,IT
COL-PN02-APP-000066,2026-06-17 01:22:12,COL-PN02,COL-PN02-S0165,application_submitted,,,ECE
COL-KN05-PLA-000217,2026-06-17 01:31:46,COL-KN05,COL-KN05-S0055,placement_confirmed,Ferrolytics,4.9,ECE
COL-JP03-APP-000085,2026-06-17 02:15:39,COL-JP03,COL-JP03-S0191,application_submitted,,,CSE
COL-BH04-INT-000243,2026-06-17 02:17:35,COL-BH04,COL-BH04-S0062,interview_completed,Sundeck Logistics,,Civil
COL-PN02-APP-000016,2026-06-17 02:20:52,COL-PN02,COL-PN02-S0007,application_submitted,,,ECE
COL-PN02-APP-000196,2026-06-17 02:28:18,COL-PN02,COL-PN02-S0153,application_submitted,,,IT
COL-PN02-OFF-000571,2026-06-17 04:30:09,COL-PN02,COL-PN02-S0163,offer_extended,Argento Fintech,11.8,IT
COL-PN02-INT-000270,2026-06-17 05:00:25,COL-PN02,COL-PN02-S0051,interview_scheduled,Northgate Retail,,ECE
COL-PN02-INT-000509,2026-06-17 05:16:53,COL-PN02,COL-PN02-S0100,interview_completed,Northgate Retail,,ECE
COL-PN02-INT-000448,2026-06-17 05:24:43,COL-PN02,COL-PN02-S0320,interview_completed,Quillhouse Media,,ECE
COL-BH04-INT-000208,2026-06-17 05:34:27,COL-BH04,COL-BH04-S0050,interview_completed,Tarna Systems,,ECE
COL-BH04-APP-000071,2026-06-17 05:59:53,COL-BH04,COL-BH04-S0127,application_submitted,,,Civil
COL-KN05-APP-000005,2026-06-17 07:17:26,COL-KN05,COL-KN05-S0107,application_submitted,,,IT
COL-BH04-APP-000108,2026-06-17 07:25:15,COL-BH04,COL-BH04-S0068,application_submitted,,,IT
COL-PN02-APP-000036,2026-06-17 07:34:47,COL-PN02,COL-PN02-S0307,application_submitted,,,Mech
COL-PN02-PLA-000591,2026-06-17 07:45:11,COL-PN02,COL-PN02-S0153,placement_confirmed,Paperlane HR Tech,3.9,CSE
COL-DL01-APP-000219,2026-06-17 07:54:03,COL-DL01,COL-DL01-S0368,application_submitted,,,Civil
COL-BH04-INT-000236,2026-06-17 10:08:32,COL-BH04,COL-BH04-S0180,interview_completed,Brightloom Analytics,,Civil
COL-BH04-APP-000101,2026-06-17 10:36:58,COL-BH04,COL-BH04-S0190,application_submitted,,,CSE
COL-PN02-OFF-000538,2026-06-17 11:13:02,COL-PN02,COL-PN02-S0363,offer_extended,Tarna Systems,9.7,Civil
COL-JP03-APP-000109,2026-06-17 11:20:41,COL-JP03,COL-JP03-S0167,application_submitted,,,ECE
COL-DL01-INT-000315,2026-06-17 11:44:06,COL-DL01,COL-DL01-S0140,interview_scheduled,Brightloom Analytics,,Civil
COL-JP03-APP-000026,2026-06-17 12:30:54,COL-JP03,COL-JP03-S0012,application_submitted,,,Mech
COL-DL01-APP-000107,2026-06-17 13:43:04,COL-DL01,COL-DL01-S0310,application_submitted,,,Civil
COL-DL01-PLA-000753,2026-06-17 13:53:21,COL-DL01,COL-DL01-S0087,placement_confirmed,Northgate Retail,4.7,Mech
COL-BH04-APP-000070,2026-06-17 13:56:41,COL-BH04,COL-BH04-S0133,application_submitted,,,Mech
COL-PN02-OFF-000576,2026-06-17 14:19:54,COL-PN02,COL-PN02-S0058,offer_extended,Paperlane HR Tech,13.6,Mech
COL-DL01-OFF-000712,2026-06-17 16:06:28,COL-DL01,COL-DL01-S0075,offer_extended,Quillhouse Media,4.7,ECE
COL-PN02-INT-000378,2026-06-17 16:57:23,COL-PN02,COL-PN02-S0160,interview_scheduled,Brightloom Analytics,,Mech
COL-DL01-INT-000469,2026-06-17 16:58:02,COL-DL01,COL-DL01-S0335,interview_scheduled,Sundeck Logistics,,CSE
COL-BH04-INT-000229,2026-06-17 17:43:49,COL-BH04,COL-BH04-S0041,interview_completed,Ferrolytics,,CSE
COL-PN02-APP-000178,2026-06-17 19:17:17,COL-PN02,COL-PN02-S0322,application_submitted,,,Civil
COL-DL01-INT-000402,2026-06-17 19:25:31,COL-DL01,COL-DL01-S0277,interview_scheduled,Sundeck Logistics,,CSE
COL-JP03-OFF-000365,2026-06-17 19:25:52,COL-JP03,COL-JP03-S0201,offer_extended,Northgate Retail,5.6,Mech
COL-PN02-APP-000063,2026-06-17 20:27:30,COL-PN02,COL-PN02-S0148,application_submitted,,,ECE
COL-DL01-APP-000245,2026-06-17 20:53:09,COL-DL01,COL-DL01-S0328,application_submitted,,,Civil
COL-DL01-INT-000650,2026-06-17 21:28:24,COL-DL01,COL-DL01-S0041,interview_completed,Argento Fintech,,Civil
COL-DL01-APP-000008,2026-06-17 23:08:00,COL-DL01,COL-DL01-S0097,application_submitted,,,IT
COL-BH04-APP-000039,2026-06-17 23:29:01,COL-BH04,COL-BH04-S0180,application_submitted,,,ECE
COL-PN02-INT-000345,2026-06-18 00:07:43,COL-PN02,COL-PN02-S0277,interview_scheduled,Voltbase,,CSE
COL-BH04-INT-000184,2026-06-18 00:46:26,COL-BH04,COL-BH04-S0071,interview_scheduled,Paperlane HR Tech,,ECE
COL-PN02-APP-000250,2026-06-18 02:24:45,COL-PN02,COL-PN02-S0234,application_submitted,,,Mech
COL-DL01-APP-000058,2026-06-18 03:31:09,COL-DL01,COL-DL01-S0013,application_submitted,,,Mech
COL-PN02-APP-000164,2026-06-18 03:55:32,COL-PN02,COL-PN02-S0370,application_submitted,,,Mech
COL-JP03-APP-000082,2026-06-18 05:02:14,COL-JP03,COL-JP03-S0095,application_submitted,,,CSE
COL-PN02-INT-000407,2026-06-18 05:04:38,COL-PN02,COL-PN02-S0082,interview_completed,Brightloom Analytics,,ECE
COL-JP03-APP-000068,2026-06-18 05:14:21,COL-JP03,COL-JP03-S0152,application_submitted,,,Mech
COL-DL01-INT-000521,2026-06-18 05:22:42,COL-DL01,COL-DL01-S0146,interview_completed,Northgate Retail,,Civil
COL-PN02-INT-000325,2026-06-18 05:53:50,COL-PN02,COL-PN02-S0380,interview_scheduled,Northgate Retail,,Civil
COL-PN02-INT-000432,2026-06-18 05:58:29,COL-PN02,COL-PN02-S0255,interview_completed,Voltbase,,Civil
COL-PN02-INT-000337,2026-06-18 07:40:38,COL-PN02,COL-PN02-S0236,interview_scheduled,Paperlane HR Tech,,Civil
COL-KN05-APP-000021,2026-06-18 08:36:50,COL-KN05,COL-KN05-S0055,application_submitted,,,Civil
COL-DL01-APP-000087,2026-06-18 08:38:34,COL-DL01,COL-DL01-S0353,application_submitted,,,Mech
COL-DL01-OFF-000696,2026-06-18 09:48:13,COL-DL01,COL-DL01-S0174,offer_extended,Brightloom Analytics,12.4,Mech
COL-DL01-APP-000140,2026-06-18 10:00:15,COL-DL01,COL-DL01-S0004,application_submitted,,,Civil
COL-PN02-INT-000379,2026-06-18 11:26:12,COL-PN02,COL-PN02-S0212,interview_scheduled,Sundeck Logistics,,IT
COL-DL01-INT-000633,2026-06-18 12:02:03,COL-DL01,COL-DL01-S0303,interview_completed,Ferrolytics,,CSE
COL-DL01-PLA-000781,2026-06-18 12:35:23,COL-DL01,COL-DL01-S0146,placement_confirmed,Ferrolytics,8.4,Mech
COL-PN02-INT-000430,2026-06-18 12:55:00,COL-PN02,COL-PN02-S0051,interview_completed,Tarna Systems,,IT
COL-BH04-INT-000239,2026-06-18 12:56:57,COL-BH04,COL-BH04-S0157,interview_completed,Brightloom Analytics,,IT
COL-KN05-APP-000004,2026-06-18 13:20:34,COL-KN05,COL-KN05-S0119,application_submitted,,,ECE
COL-KN05-OFF-000198,2026-06-18 13:33:26,COL-KN05,COL-KN05-S0109,offer_extended,Kelvin Manufacturing,7.5,CSE
COL-PN02-INT-000450,2026-06-18 15:35:33,COL-PN02,COL-PN02-S0159,interview_completed,Voltbase,,IT
COL-KN05-APP-000086,2026-06-18 16:00:43,COL-KN05,COL-KN05-S0062,application_submitted,,,Mech
COL-BH04-INT-000219,2026-06-18 16:19:45,COL-BH04,COL-BH04-S0068,interview_completed,Argento Fintech,,Mech
COL-PN02-APP-000245,2026-06-18 17:41:52,COL-PN02,COL-PN02-S0097,application_submitted,,,Mech
COL-JP03-APP-000046,2026-06-18 18:14:30,COL-JP03,COL-JP03-S0124,application_submitted,,,Civil
COL-DL01-APP-000068,2026-06-18 18:38:36,COL-DL01,COL-DL01-S0106,application_submitted,,,ECE
COL-JP03-OFF-000369,2026-06-18 19:25:13,COL-JP03,COL-JP03-S0192,offer_extended,Paperlane HR Tech,12.7,Mech
COL-PN02-INT-000311,2026-06-18 20:12:18,COL-PN02,COL-PN02-S0341,interview_scheduled,Sundeck Logistics,,IT
COL-BH04-INT-000148,2026-06-18 20:22:18,COL-BH04,COL-BH04-S0065,interview_scheduled,Brightloom Analytics,,ECE
COL-PN02-INT-000271,2026-06-18 20:44:05,COL-PN02,COL-PN02-S0361,interview_scheduled,Sundeck Logistics,,Civil
COL-DL01-PLA-000783,2026-06-18 20:49:48,COL-DL01,COL-DL01-S0289,placement_confirmed,Quillhouse Media,4.0,ECE
COL-JP03-INT-000313,2026-06-18 20:53:00,COL-JP03,COL-JP03-S0174,interview_completed,Brightloom Analytics,,ECE
COL-DL01-APP-000222,2026-06-18 21:15:23,COL-DL01,COL-DL01-S0406,application_submitted,,,Civil
COL-DL01-INT-000596,2026-06-18 21:43:53,COL-DL01,COL-DL01-S0070,interview_completed,Ferrolytics,,Mech
COL-JP03-APP-000030,2026-06-18 21:50:28,COL-JP03,COL-JP03-S0131,application_submitted,,,Mech
COL-PN02-INT-000467,2026-06-18 22:25:29,COL-PN02,COL-PN02-S0153,interview_completed,Sundeck Logistics,,IT
COL-DL01-INT-000632,2026-06-18 22:49:46,COL-DL01,COL-DL01-S0352,interview_completed,Quillhouse Media,,Mech
COL-KN05-OFF-000201,2026-06-18 23:12:54,COL-KN05,COL-KN05-S0036,offer_extended,Northgate Retail,5.9,Mech
COL-DL01-PLA-000754,2026-06-18 23:19:53,COL-DL01,COL-DL01-S0369,placement_confirmed,Argento Fintech,5.4,ECE
COL-KN05-INT-000093,2026-06-19 01:01:42,COL-KN05,COL-KN05-S0065,interview_scheduled,Voltbase,,CSE
COL-DL01-INT-000328,2026-06-19 01:04:32,COL-DL01,COL-DL01-S0235,interview_scheduled,Kelvin Manufacturing,,CSE
COL-PN02-INT-000305,2026-06-19 01:42:00,COL-PN02,COL-PN02-S0232,interview_scheduled,Tarna Systems,,Civil
COL-PN02-OFF-000546,2026-06-19 03:28:18,COL-PN02,COL-PN02-S0167,offer_extended,Kelvin Manufacturing,11.4,IT
COL-PN02-INT-000440,2026-06-19 04:30:54,COL-PN02,COL-PN02-S0213,interview_completed,Brightloom Analytics,,Civil
COL-DL01-APP-000035,2026-06-19 05:26:36,COL-DL01,COL-DL01-S0293,application_submitted,,,Mech
COL-JP03-INT-000251,2026-06-19 05:33:48,COL-JP03,COL-JP03-S0194,interview_scheduled,Voltbase,,CSE
COL-JP03-APP-000099,2026-06-19 05:46:03,COL-JP03,COL-JP03-S0240,application_submitted,,,Mech
COL-PN02-APP-000001,2026-06-19 06:13:21,COL-PN02,COL-PN02-S0263,application_submitted,,,Mech
COL-PN02-INT-000399,2026-06-19 06:40:13,COL-PN02,COL-PN02-S0265,interview_scheduled,Ferrolytics,,CSE
COL-PN02-PLA-000604,2026-06-19 07:03:14,COL-PN02,COL-PN02-S0316,placement_confirmed,Argento Fintech,5.0,CSE
COL-DL01-APP-000279,2026-06-19 07:29:33,COL-DL01,COL-DL01-S0185,application_submitted,,,Civil
COL-JP03-APP-000171,2026-06-19 08:35:07,COL-JP03,COL-JP03-S0138,application_submitted,,,Mech
COL-PN02-APP-000011,2026-06-19 08:41:06,COL-PN02,COL-PN02-S0176,application_submitted,,,ECE
COL-DL01-PLA-000767,2026-06-19 09:48:13,COL-DL01,COL-DL01-S0174,placement_confirmed,Brightloom Analytics,12.4,CSE
COL-JP03-INT-000333,2026-06-19 10:14:51,COL-JP03,COL-JP03-S0152,interview_completed,Sundeck Logistics,,IT
COL-DL01-INT-000661,2026-06-19 10:18:29,COL-DL01,COL-DL01-S0287,interview_completed,Paperlane HR Tech,,IT
COL-DL01-INT-000494,2026-06-19 11:15:47,COL-DL01,COL-DL01-S0059,interview_scheduled,Sundeck Logistics,,CSE
COL-PN02-INT-000498,2026-06-19 11:40:14,COL-PN02,COL-PN02-S0139,interview_completed,Ferrolytics,,IT
COL-DL01-INT-000429,2026-06-19 12:30:36,COL-DL01,COL-DL01-S0312,interview_scheduled,Paperlane HR Tech,,ECE
COL-BH04-APP-000044,2026-06-19 12:54:01,COL-BH04,COL-BH04-S0099,application_submitted,,,CSE
COL-JP03-APP-000165,2026-06-19 13:08:43,COL-JP03,COL-JP03-S0081,application_submitted,,,Civil
COL-KN05-INT-000109,2026-06-19 13:25:13,COL-KN05,COL-KN05-S0055,interview_scheduled,Quillhouse Media,,CSE
COL-PN02-APP-000161,2026-06-19 13:41:46,COL-PN02,COL-PN02-S0052,application_submitted,,,CSE
COL-PN02-OFF-000557,2026-06-19 14:39:06,COL-PN02,COL-PN02-S0052,offer_extended,Paperlane HR Tech,8.0,Civil
COL-DL01-APP-000241,2026-06-19 15:14:31,COL-DL01,COL-DL01-S0372,application_submitted,,,ECE
COL-BH04-INT-000161,2026-06-19 15:16:59,COL-BH04,COL-BH04-S0105,interview_scheduled,Voltbase,,IT
COL-JP03-APP-000067,2026-06-19 15:59:25,COL-JP03,COL-JP03-S0125,application_submitted,,,IT
COL-DL01-APP-000259,2026-06-19 16:00:57,COL-DL01,COL-DL01-S0339,application_submitted,,,ECE
COL-BH04-APP-000022,2026-06-19 16:16:09,COL-BH04,COL-BH04-S0160,application_submitted,,,CSE
COL-BH04-APP-000078,2026-06-19 18:02:50,COL-BH04,COL-BH04-S0034,application_submitted,,,ECE
COL-DL01-INT-000319,2026-06-19 18:45:11,COL-DL01,COL-DL01-S0271,interview_scheduled,Voltbase,,IT
COL-DL01-OFF-000700,2026-06-19 19:15:02,COL-DL01,COL-DL01-S0037,offer_extended,Quillhouse Media,13.4,Mech
COL-JP03-OFF-000376,2026-06-19 19:29:41,COL-JP03,COL-JP03-S0070,offer_extended,Northgate Retail,12.7,Civil
COL-DL01-INT-000529,2026-06-19 20:06:52,COL-DL01,COL-DL01-S0270,interview_completed,Kelvin Manufacturing,,Civil
COL-JP03-PLA-000395,2026-06-19 20:19:10,COL-JP03,COL-JP03-S0107,placement_confirmed,Quillhouse Media,10.9,CSE
COL-JP03-APP-000018,2026-06-19 20:38:16,COL-JP03,COL-JP03-S0026,application_submitted,,,Mech
COL-DL01-INT-000460,2026-06-19 20:49:49,COL-DL01,COL-DL01-S0264,interview_scheduled,Argento Fintech,,IT
COL-PN02-OFF-000556,2026-06-19 21:26:17,COL-PN02,COL-PN02-S0099,offer_extended,Paperlane HR Tech,6.0,Mech
COL-JP03-APP-000149,2026-06-19 21:52:55,COL-JP03,COL-JP03-S0236,application_submitted,,,IT
COL-DL01-INT-000466,2026-06-19 22:15:53,COL-DL01,COL-DL01-S0108,interview_scheduled,Kelvin Manufacturing,,CSE
COL-KN05-APP-000029,2026-06-19 22:48:14,COL-KN05,COL-KN05-S0111,application_submitted,,,Civil
COL-PN02-APP-000189,2026-06-19 22:57:33,COL-PN02,COL-PN02-S0361,application_submitted,,,IT
COL-JP03-APP-000042,2026-06-19 23:06:14,COL-JP03,COL-JP03-S0056,application_submitted,,,CSE
COL-JP03-INT-000356,2026-06-19 23:24:36,COL-JP03,COL-JP03-S0020,interview_completed,Tarna Systems,,IT
COL-BH04-APP-000088,2026-06-19 23:48:29,COL-BH04,COL-BH04-S0076,application_submitted,,,Mech
COL-JP03-APP-000093,2026-06-20 00:39:37,COL-JP03,COL-JP03-S0199,application_submitted,,,Civil
COL-DL01-APP-000146,2026-06-20 00:47:08,COL-DL01,COL-DL01-S0144,application_submitted,,,Civil
COL-PN02-INT-000282,2026-06-20 01:37:25,COL-PN02,COL-PN02-S0081,interview_scheduled,Paperlane HR Tech,,CSE
COL-DL01-APP-000270,2026-06-20 02:12:47,COL-DL01,COL-DL01-S0351,application_submitted,,,Civil
COL-BH04-INT-000175,2026-06-20 02:16:07,COL-BH04,COL-BH04-S0042,interview_scheduled,Sundeck Logistics,,CSE
COL-KN05-APP-000037,2026-06-20 02:21:13,COL-KN05,COL-KN05-S0132,application_submitted,,,Civil
COL-PN02-APP-000018,2026-06-20 02:54:06,COL-PN02,COL-PN02-S0078,application_submitted,,,ECE
COL-DL01-OFF-000701,2026-06-20 03:04:23,COL-DL01,COL-DL01-S0126,offer_extended,Tarna Systems,12.5,ECE
COL-DL01-APP-000063,2026-06-20 03:41:59,COL-DL01,COL-DL01-S0029,application_submitted,,,CSE
COL-DL01-INT-000363,2026-06-20 03:50:13,COL-DL01,COL-DL01-S0172,interview_scheduled,Tarna Systems,,Mech
COL-DL01-INT-000605,2026-06-20 03:53:03,COL-DL01,COL-DL01-S0345,interview_completed,Kelvin Manufacturing,,ECE
COL-BH04-INT-000158,2026-06-20 04:00:05,COL-BH04,COL-BH04-S0095,interview_scheduled,Argento Fintech,,Civil
COL-DL01-APP-000007,2026-06-20 04:03:32,COL-DL01,COL-DL01-S0083,application_submitted,,,Mech
COL-PN02-APP-000200,2026-06-20 05:59:14,COL-PN02,COL-PN02-S0225,application_submitted,,,IT
COL-DL01-APP-000092,2026-06-20 06:27:05,COL-DL01,COL-DL01-S0387,application_submitted,,,CSE
COL-DL01-INT-000664,2026-06-20 07:31:11,COL-DL01,COL-DL01-S0048,interview_completed,Voltbase,,CSE
COL-BH04-INT-000225,2026-06-20 07:35:14,COL-BH04,COL-BH04-S0017,interview_completed,Kelvin Manufacturing,,IT
COL-PN02-INT-000314,2026-06-20 08:19:14,COL-PN02,COL-PN02-S0062,interview_scheduled,Ferrolytics,,Civil
COL-DL01-APP-000242,2026-06-20 08:55:33,COL-DL01,COL-DL01-S0414,application_submitted,,,CSE
COL-BH04-INT-000130,2026-06-20 09:27:32,COL-BH04,COL-BH04-S0062,interview_scheduled,Brightloom Analytics,,Mech
COL-PN02-APP-000198,2026-06-20 09:34:42,COL-PN02,COL-PN02-S0158,application_submitted,,,ECE
COL-PN02-APP-000128,2026-06-20 09:42:26,COL-PN02,COL-PN02-S0213,application_submitted,,,Civil
COL-DL01-APP-000162,2026-06-20 10:02:58,COL-DL01,COL-DL01-S0052,application_submitted,,,ECE
COL-KN05-APP-000074,2026-06-20 10:03:12,COL-KN05,COL-KN05-S0015,application_submitted,,,Civil
COL-JP03-INT-000344,2026-06-20 10:59:34,COL-JP03,COL-JP03-S0127,interview_completed,Voltbase,,ECE
COL-PN02-APP-000148,2026-06-20 11:52:33,COL-PN02,COL-PN02-S0306,application_submitted,,,ECE
COL-DL01-INT-000535,2026-06-20 12:11:57,COL-DL01,COL-DL01-S0040,interview_completed,Kelvin Manufacturing,,Mech
COL-DL01-APP-000272,2026-06-20 13:03:56,COL-DL01,COL-DL01-S0352,application_submitted,,,Mech
COL-KN05-PLA-000224,2026-06-20 13:33:26,COL-KN05,COL-KN05-S0109,placement_confirmed,Kelvin Manufacturing,7.5,Mech
COL-DL01-APP-000190,2026-06-20 13:51:34,COL-DL01,COL-DL01-S0410,application_submitted,,,Civil
COL-PN02-INT-000507,2026-06-20 14:13:19,COL-PN02,COL-PN02-S0224,interview_completed,Kelvin Manufacturing,,ECE
COL-PN02-PLA-000602,2026-06-20 14:31:22,COL-PN02,COL-PN02-S0103,placement_confirmed,Kelvin Manufacturing,11.1,Civil
COL-DL01-INT-000656,2026-06-20 14:38:10,COL-DL01,COL-DL01-S0140,interview_completed,Brightloom Analytics,,ECE
COL-DL01-APP-000277,2026-06-20 15:33:08,COL-DL01,COL-DL01-S0055,application_submitted,,,ECE
COL-DL01-INT-000612,2026-06-20 16:04:22,COL-DL01,COL-DL01-S0311,interview_completed,Paperlane HR Tech,,Mech
COL-PN02-APP-000112,2026-06-20 16:50:43,COL-PN02,COL-PN02-S0049,application_submitted,,,IT
COL-JP03-APP-000159,2026-06-20 17:00:30,COL-JP03,COL-JP03-S0194,application_submitted,,,ECE
COL-DL01-INT-000568,2026-06-20 17:05:51,COL-DL01,COL-DL01-S0156,interview_completed,Tarna Systems,,IT
COL-DL01-APP-000061,2026-06-20 17:38:53,COL-DL01,COL-DL01-S0219,application_submitted,,,CSE
COL-PN02-OFF-000542,2026-06-20 18:04:42,COL-PN02,COL-PN02-S0266,offer_extended,Kelvin Manufacturing,5.8,Mech
COL-JP03-INT-000249,2026-06-20 18:18:12,COL-JP03,COL-JP03-S0104,interview_scheduled,Ferrolytics,,IT
COL-PN02-INT-000501,2026-06-20 18:34:27,COL-PN02,COL-PN02-S0155,interview_completed,Brightloom Analytics,,ECE
COL-DL01-INT-000364,2026-06-20 18:36:33,COL-DL01,COL-DL01-S0131,interview_scheduled,Sundeck Logistics,,ECE
COL-JP03-INT-000279,2026-06-20 18:38:47,COL-JP03,COL-JP03-S0073,interview_completed,Brightloom Analytics,,Civil
COL-JP03-INT-000216,2026-06-20 18:51:27,COL-JP03,COL-JP03-S0107,interview_scheduled,Kelvin Manufacturing,,Civil
COL-PN02-INT-000434,2026-06-20 18:53:46,COL-PN02,COL-PN02-S0104,interview_completed,Brightloom Analytics,,ECE
COL-JP03-APP-000079,2026-06-20 18:57:33,COL-JP03,COL-JP03-S0101,application_submitted,,,ECE
COL-BH04-INT-000180,2026-06-20 19:40:36,COL-BH04,COL-BH04-S0137,interview_scheduled,Brightloom Analytics,,Mech
COL-DL01-INT-000338,2026-06-20 19:41:12,COL-DL01,COL-DL01-S0220,interview_scheduled,Kelvin Manufacturing,,ECE
COL-BH04-APP-000097,2026-06-20 20:42:27,COL-BH04,COL-BH04-S0149,application_submitted,,,IT
COL-KN05-INT-000102,2026-06-20 21:52:36,COL-KN05,COL-KN05-S0113,interview_scheduled,Voltbase,,IT
COL-DL01-INT-000503,2026-06-20 22:40:42,COL-DL01,COL-DL01-S0271,interview_completed,Northgate Retail,,IT
COL-BH04-INT-000206,2026-06-20 22:52:42,COL-BH04,COL-BH04-S0084,interview_completed,Quillhouse Media,,Mech
COL-DL01-APP-000150,2026-06-20 23:58:41,COL-DL01,COL-DL01-S0130,application_submitted,,,CSE
COL-DL01-INT-000347,2026-06-21 00:21:03,COL-DL01,COL-DL01-S0206,interview_scheduled,Brightloom Analytics,,Mech
COL-DL01-APP-000186,2026-06-21 02:35:28,COL-DL01,COL-DL01-S0069,application_submitted,,,IT
COL-PN02-APP-000087,2026-06-21 04:34:04,COL-PN02,COL-PN02-S0136,application_submitted,,,CSE
COL-DL01-APP-000289,2026-06-21 04:37:33,COL-DL01,COL-DL01-S0371,application_submitted,,,ECE
COL-JP03-INT-000307,2026-06-21 04:39:47,COL-JP03,COL-JP03-S0258,interview_completed,Northgate Retail,,Civil
